,patch_het,a,species,patches,r_temp,beta_temp,sigma_env_temp,disp_temp
1276,0.36348336,0.047907809,93,53,0.190995592,0.018390584,0.443679913,0.255915435
1277,0.400410109,0.197235488,35,15,0.005598278,0.023401237,0.104053469,0.35984357
1278,0.104013843,0.281859354,62,47,0.00936926,0.037374923,0.264555109,0.483771986
1279,0.175374247,0.066251094,82,53,0.068274066,0.025295034,0.489007873,0.193453455
1280,0.210548587,0.67080057,74,37,0.030710493,0.030169105,0.310457841,0.160074304
1281,0.067701213,0.426108836,85,86,0.077899071,0.037873374,0.388535776,0.358735607
1282,0.292784654,0.685725058,115,32,0.010091124,0.026782356,0.103032236,0.460571643
1283,0.088061408,0.611653149,85,45,0.213081437,0.002008253,0.460941396,0.427882264
1284,0.246608994,0.41921348,98,50,0.16495642,0.044746665,0.146636738,0.054921322
1285,0.117793211,0.467673832,48,85,0.169666863,0.009798525,0.493125491,0.152562969
1286,0.225729368,0.311929518,97,66,0.224037797,0.016982193,0.265855325,0.093305618
1287,0.419997807,0.140253665,59,88,0.010582095,0.049916567,0.146399761,0.319404731
1288,0.179173498,0.370775251,75,53,0.018155151,0.00500902,0.499265935,0.047825245
1289,0.287091389,0.188957909,39,24,0.112644459,0.013438743,0.27871533,0.47884321
1290,0.288007066,0.085701291,43,22,0.247381097,0.015633982,0.427148812,0.024579894
1291,0.269766916,0.724162577,51,48,0.12821738,0.0053023,0.485905144,0.389513957
1292,0.459950058,0.170047005,62,90,0.105245271,0.047184174,0.382406695,0.288890974
1293,0.104550089,0.398305019,91,30,0.157779811,0.000944078,0.062024262,0.152375444
1294,0.057283105,0.671333536,108,61,0.095308532,0.021219232,0.173383458,0.115021923
1295,0.06214494,0.722826473,53,50,0.169962177,0.043694143,0.321852977,0.312162684
1296,0.053195316,0.003875782,45,73,0.205029708,0.003147147,0.154043905,0.253975795
1297,0.394802356,0.06476425,81,26,0.115838303,0.00186271,0.092700759,0.053622468
1298,0.322451388,0.713123351,43,48,0.00150564,0.033762422,0.473823784,0.250017688
1299,0.033855736,0.540550579,83,24,0.13216682,0.017265219,0.352928005,0.370040023
1300,0.251690961,0.36728353,56,44,0.096757857,0.000436177,0.21484005,0.195179128
1301,0.285734886,0.145737779,61,66,0.190681553,0.03286001,0.051372222,0.390789207
1302,0.445208397,0.088286557,65,55,0.156933784,0.033642238,0.191176358,0.051195391
1303,0.016171403,0.655914664,64,11,0.036096964,0.023746453,0.43193335,0.196879439
1304,0.394451705,0.298815459,93,76,0.081864684,0.00195296,0.169874774,0.297517458
1305,0.443189116,0.074036326,88,84,0.175535772,0.007853068,0.107948492,0.236580781
1306,0.437866506,0.376807895,84,65,0.176013125,0.03377389,0.187321565,0.323096175
1307,0.137762539,0.56534384,103,53,0.060319815,0.03920669,0.238904099,0.47123429
1308,0.452527088,0.387953448,70,24,0.004728691,0.04626747,0.150400778,0.165673769
1309,0.341699156,0.724098957,113,60,0.191222814,0.026482342,0.479422576,0.126272834
1310,0.095706312,0.173534494,36,78,0.104712605,0.045678228,0.220070464,0.257339882
1311,0.472943444,0.290110807,54,55,0.113892861,0.008138291,0.378600663,0.118840903
1312,0.086199876,0.102511731,34,82,0.119987543,0.01571543,0.310148915,0.454095431
1313,0.18590765,0.599305718,37,77,0.223863991,0.046969822,0.195834454,0.474132645
1314,0.049486089,0.644553521,99,60,0.120950759,0.047761097,0.057434561,0.165796131
1315,0.47458074,0.625819173,44,34,0.005014166,0.036171415,0.054147774,0.46297331
1316,0.429113775,0.025235482,70,57,0.086503464,0.022678791,0.184901433,0.288143434
1317,0.269908825,0.422044497,86,62,0.186657094,0.001753333,0.465326463,0.42222706
1318,0.493705985,0.35078275,73,88,0.04812488,0.035757256,0.4535741,0.12829102
1319,0.011746635,0.125641183,58,78,0.105170815,0.043507158,0.300645074,0.116647001
1320,0.432336755,0.185080101,95,88,0.147368809,0.047048337,0.358366608,0.286613726
1321,0.192428588,0.592116215,105,50,0.117694533,0.04606127,0.063278882,0.134399732
1322,0.455601544,0.673561418,102,62,0.03618267,0.036061369,0.229693355,0.236975893
1323,0.137431338,0.61219379,37,16,0.226826798,0.019536197,0.26746462,0.250660546
1324,0.349729282,0.321324285,50,27,0.198770214,0.02286431,0.09163543,0.007824823
1325,0.056342533,0.168367145,31,78,0.065577563,0.02761044,0.3585958,0.047999433
1326,0.025931824,0.379632068,105,27,0.026129487,0.013599684,0.097977167,0.363995829
1327,0.24558604,0.588387566,83,33,0.015729894,0.025470004,0.262946176,0.443965875
1328,0.354938356,0.171066551,109,77,0.073877395,0.025768953,0.11295731,0.054168775
1329,0.469101518,0.242011716,56,53,0.125650534,0.030798178,0.456828417,0.426878308
1330,0.357855229,0.556900627,70,87,0.201669993,0.012291289,0.23607128,0.003570198
1331,0.32366183,0.168016063,78,83,0.149329071,0.001292785,0.353579281,0.476203469
1332,0.426450048,0.483954444,109,79,0.187982611,0.011465319,0.154223738,0.041764929
1333,0.114190753,0.518437949,124,66,0.180865873,0.001753105,0.118974315,0.196253154
1334,0.331827944,0.092502681,75,53,0.100021455,0.013108689,0.116272121,0.390563727
1335,0.05277791,0.138703025,58,36,0.150700155,0.001895648,0.13506301,0.062389986
1336,0.220078898,0.31340513,45,49,0.172100569,0.040687618,0.12869646,0.406884984
1337,0.351393691,0.641557135,62,31,0.145134214,0.02375243,0.276023918,0.025621226
1338,0.163892313,0.345234368,49,52,0.027074024,0.000455862,0.449829598,0.360379996
1339,0.047302186,0.628749618,89,77,0.143889363,0.000178392,0.063875002,0.073771774
1340,0.421130998,0.452578353,34,83,0.12517891,0.025074283,0.075496272,0.402475803
1341,0.095742015,0.491573553,61,46,0.074710306,0.034884561,0.295916532,0.313589511
1342,0.476611105,0.269609831,34,27,0.179264233,0.03182673,0.410042955,0.427962639
1343,0.407580946,0.50982783,117,16,0.167089181,0.0379179,0.078616446,0.104600254
1344,0.100245486,0.32074131,129,29,0.011874677,0.030383838,0.18439618,0.470462636
1345,0.257215968,0.14436169,72,76,0.150438843,0.031618778,0.495786435,0.079900677
1346,0.084481989,0.682534162,107,40,0.133311126,0.039797572,0.203566068,0.071050522
1347,0.448634002,0.144544535,62,23,0.109562769,0.003056524,0.488796315,0.063183162
1348,0.461832962,0.721077094,100,40,0.158479882,0.030426605,0.405608748,0.436627394
1349,0.27766676,0.586872183,51,20,0.096074191,0.006501004,0.423601408,0.056987766
1350,0.384553921,0.317470858,91,51,0.101983276,0.043134503,0.066669053,0.199326532
1351,0.352323335,0.549318263,60,70,0.198258798,0.043509992,0.480055517,0.173629752
1352,0.052121059,0.226765964,120,33,0.128266401,0.027555953,0.25724447,0.040736813
1353,0.266081908,0.689956415,42,10,0.08509885,0.004437147,0.278916863,0.483301899
1354,0.493289943,0.341722579,129,14,0.234907201,0.033305467,0.1136535,0.132165883
1355,0.32494593,0.423847888,32,27,0.175248124,0.033146097,0.110890626,0.079500728
1356,0.150984424,0.66337124,96,14,0.096652778,0.039409298,0.419103055,0.115007036
1357,0.423398871,0.234873091,85,40,0.015430945,0.001311126,0.343801889,0.236174367
1358,0.068039925,0.671026507,101,50,0.139959102,0.023846666,0.424998462,0.204882176
1359,0.031639771,0.038718474,62,49,0.177842318,0.049347306,0.232376109,0.381880945
1360,0.457915805,0.197680875,71,15,0.234830429,0.033283795,0.086427596,0.108199378
1361,0.279212526,0.114721526,55,65,0.083916761,0.01104046,0.412288526,0.387260598
1362,0.203374295,0.049968332,115,30,0.067969235,0.043040215,0.279706692,0.002225402
1363,0.146158872,0.738732453,91,47,0.126168869,0.019692774,0.37931734,0.443756923
1364,0.191816167,0.153205419,104,80,0.099548255,0.023536451,0.2891332,0.132032246
1365,0.272869885,0.020589478,81,14,0.090119896,0.043009121,0.130438257,0.203862575
1366,0.334867793,0.049066803,104,73,0.115676992,0.013740553,0.450149236,0.282831225
1367,0.41622158,0.60572195,104,61,0.188281984,0.048236276,0.30387534,0.189826961
1368,0.014868564,0.121917845,44,13,0.000740785,0.010494711,0.390457452,0.186669055
1369,0.018132472,0.702809836,66,89,0.117943874,0.039446241,0.463498705,0.098315843
1370,0.107492604,0.24926374,96,18,0.001998634,0.01587904,0.296084173,0.476663832
1371,0.055050789,0.567053547,43,65,0.05555284,0.04591005,0.439792311,0.421281316
1372,0.322988064,0.333777256,44,68,0.108913362,0.049121001,0.491564172,0.371694005
1373,0.49537407,0.323829214,39,59,0.009454537,0.001221729,0.247892189,0.178938645
1374,0.037093149,0.219628102,48,33,0.003149805,0.00037512,0.477792585,0.4964845
1375,0.02084503,0.631814066,129,20,0.11722189,0.01556716,0.055669011,0.414531577
1376,0.172102507,0.68445789,122,67,0.028207155,0.019932151,0.409979337,0.208530675
1377,0.447140763,0.297064402,82,34,0.012256744,0.04420185,0.462908133,0.485768766
1378,0.12848919,0.646241141,61,48,0.244788568,0.019564765,0.109861407,0.228719326
1379,0.089933688,0.214112842,65,51,0.121679035,0.049328037,0.114452155,0.053625859
1380,0.371815665,0.670532395,79,71,0.075991134,0.017641929,0.202343417,0.191115871
1381,0.341511567,0.141536342,100,33,0.136011952,0.043449912,0.248010395,0.061728077
1382,0.331436189,0.61426456,92,70,0.089048116,0.048449259,0.413936478,0.104055797
1383,0.020756735,0.36662981,37,67,0.213061979,0.024805294,0.42797411,0.235357821
1384,0.171027229,0.333192876,105,48,0.179053273,0.012353256,0.483649004,0.40975499
1385,0.401309436,0.675487375,89,14,0.083237526,0.011356184,0.352609006,0.421307378
1386,0.36740233,0.046944833,83,85,0.125175357,0.005457842,0.335867403,0.128014278
1387,0.159575269,0.552440069,52,63,0.13119364,0.032528366,0.399304915,0.309354895
1388,0.043365959,0.207257806,56,32,0.004181305,0.001277823,0.390368752,0.374548828
1389,0.255706663,0.074559621,116,30,0.193182915,0.028159754,0.469871769,0.074849209
1390,0.397571136,0.366676143,81,15,0.208733592,0.021444762,0.214859096,0.118408008
1391,0.330355227,0.526506638,128,81,0.108482519,0.049767651,0.233864931,0.080625426
1392,0.498099806,0.340551021,94,30,0.035388483,0.020160061,0.229386854,0.195385205
1393,0.186022712,0.47989559,99,84,0.125490595,0.013662929,0.188378054,0.148808745
1394,0.050812657,0.370629447,45,68,0.244251544,0.0299727,0.360745117,0.152063096
1395,0.372424365,0.492348481,127,85,0.163212375,0.046335481,0.423154855,0.297230475
1396,0.251778137,0.361935673,48,20,0.101062944,0.024354297,0.264891253,0.489575344
1397,0.342587248,0.581015709,66,82,0.080115082,0.041324823,0.207062907,0.338145222
1398,0.382029606,0.267791842,80,33,0.07858204,0.019608166,0.114895723,0.016288682
1399,0.215644954,0.370420383,129,68,0.222724641,0.032891139,0.184202563,0.145695834
1400,0.208565287,0.663446464,117,62,0.060219626,0.042804633,0.409932272,0.022375473
1401,0.278087999,0.227945561,70,77,0.047623568,0.008583687,0.466551895,0.012960877
1402,0.4256791,0.570558465,99,60,0.025883226,0.015149177,0.415257107,0.227153699
1403,0.061408974,0.049844972,72,28,0.139987714,0.04498964,0.185599372,0.232186581
1404,0.10038466,0.155022441,73,10,0.151987257,0.036464006,0.054750037,0.002447107
1405,0.290457926,0.366455877,127,76,0.12489084,0.041344566,0.080887407,0.104960963
1406,0.273755103,0.620272869,90,84,0.11787011,0.000559207,0.400542471,0.167845347
1407,0.411918286,0.449146223,70,55,0.17478527,0.023945755,0.060704876,0.348046211
1408,0.444311613,0.116397617,61,35,0.23515526,0.018186564,0.225017445,0.113129257
1409,0.017116284,0.381235545,39,49,0.003315768,0.040256158,0.0907993,0.318738077
1410,0.123869783,0.143291754,48,84,0.10759487,0.005837924,0.301158992,0.119228532
1411,0.315186384,0.096755406,75,84,0.105311859,0.031911739,0.264354181,0.272875449
1412,0.157258982,0.479088598,87,26,0.246872453,0.033905279,0.157425274,0.252658903
1413,0.326994928,0.653021279,30,25,0.155805939,0.01771159,0.301530654,0.168791698
1414,0.202612698,0.340876811,109,13,0.045625061,0.019882175,0.068425793,0.407089963
1415,0.402539495,0.282091113,102,24,0.087381496,0.045802133,0.354546097,0.178529411
1416,0.175411011,0.620960115,38,68,0.195980704,0.018260547,0.467725897,0.440487554
1417,0.239539909,0.25356091,42,82,0.124818145,0.005842467,0.442219826,0.407897188
1418,0.384656601,0.628817372,113,62,0.047016885,0.044900252,0.483711724,0.388819058
1419,0.245171252,0.554006823,125,88,0.061781654,0.0095048,0.235056101,0.297386604
1420,0.447853845,0.70046679,80,16,0.139699718,0.046379153,0.253975183,0.440204705
1421,0.388305782,0.749287226,111,45,0.100489316,0.000517903,0.233644409,0.424686401
1422,0.251528466,0.500494816,123,59,0.034212619,0.039445022,0.256785042,0.33468186
1423,0.385724577,0.728798602,56,32,0.242800872,0.011357178,0.326215331,0.117942497
1424,0.11083228,0.142727687,114,28,0.119121682,0.048948663,0.401582724,0.464623687
1425,0.332712598,0.254778493,43,36,0.248792624,0.047102895,0.219079856,0.41655789
1426,0.229890504,0.146977778,56,63,0.051745504,0.026594887,0.229416868,0.237948406
1427,0.420926225,0.594196341,42,20,0.213687347,0.03199753,0.122363912,0.451353064
1428,0.185516165,0.293510076,103,73,0.033621325,0.004921203,0.18516087,0.47241502
1429,0.095427293,0.618219838,112,65,0.185924944,0.004017391,0.099680761,0.149285172
1430,0.332303272,0.597444229,85,17,0.06058265,0.040545761,0.396494912,0.468958041
1431,0.046726761,0.253016019,77,70,0.042735116,0.004004226,0.321049298,0.046324624
1432,0.108641304,0.1606857,103,79,0.047679024,0.042602251,0.092925984,0.347711935
1433,0.497802624,0.746816831,108,85,0.005447377,0.01117251,0.094824829,0.419377239
1434,0.228460077,0.071919777,114,40,0.217279903,0.010383848,0.476836904,0.275702979
1435,0.158545221,0.662579431,53,33,0.014842446,0.036349501,0.199416705,0.188473796
1436,0.105620692,0.681643883,56,90,0.196286931,0.039582244,0.17621727,0.494100083
1437,0.240590232,0.302768949,36,66,0.116709099,0.035896579,0.173493355,0.443000332
1438,0.162310379,0.506713729,41,64,0.179245889,0.047166616,0.448920056,0.177258005
1439,0.089585196,0.158339297,105,76,0.194450538,0.014153954,0.112220324,0.244479806
1440,0.006544955,0.398416751,77,88,0.17902311,0.036342232,0.450950607,0.47703285
1441,0.393985824,0.691657196,74,36,0.203312694,0.020808627,0.160019207,0.366040086
1442,0.258462911,0.263756351,49,60,0.181407589,0.006508825,0.434747405,0.373971364
1443,0.484077101,0.219408344,121,60,0.0782228,0.036114917,0.198874407,0.142619781
1444,0.396952818,0.322360348,41,63,0.169061571,0.027394866,0.158336195,0.326085225
1445,0.400114362,0.227075661,120,18,0.084266834,0.01471723,0.392414353,0.433229933
1446,0.1672267,0.061774822,114,21,0.078787941,0.008898299,0.144607767,0.360781004
1447,0.315697804,0.317101753,119,36,0.143397602,0.040727042,0.366991538,0.229480167
1448,0.151982122,0.135009555,51,68,0.009876733,0.032690292,0.372152013,0.284554082
1449,0.341732236,0.071365813,30,82,0.083239347,0.034667184,0.360377869,0.251792605
1450,0.290586147,0.001936878,33,74,0.105702004,0.046552302,0.191689206,0.412668417
1451,0.353053318,0.600980598,123,78,0.013711544,0.021827363,0.258682477,0.22009716
1452,0.212700607,0.425832987,85,80,0.121366725,0.007619496,0.094452273,0.303980687
1453,0.490436711,0.344360894,109,23,0.059648596,0.0263179,0.058660506,0.227387508
1454,0.238894629,0.198626597,49,54,0.014247852,0.033299446,0.248526582,0.250204347
1455,0.417603181,0.2490252,119,79,0.236984369,0.004854584,0.251927013,0.123028057
1456,0.280342101,0.160071845,118,89,0.035404783,0.044536022,0.169494392,0.484270486
1457,0.401115404,0.538796117,40,41,0.025375816,0.01638765,0.235899346,0.415698353
1458,0.017229258,0.649841952,117,90,0.115925882,0.013122397,0.244894683,0.173984553
1459,0.117453435,0.459254456,52,47,0.221649652,0.049536809,0.068962567,0.004904855
1460,0.023168255,0.303095274,54,43,0.157763118,0.046610603,0.220998347,0.395386289
1461,0.121807913,0.031922415,120,49,0.131833974,0.009522879,0.328432085,0.487007213
1462,0.068300123,0.094038206,31,88,0.078562634,0.006435909,0.463361897,0.421434846
1463,0.259691408,0.740203747,92,71,0.000337261,0.010046364,0.058120337,0.111484676
1464,0.440813568,0.071400912,127,75,0.141438581,0.004339957,0.299353214,0.114349044
1465,0.391821552,0.268117972,106,90,0.066961245,0.03860379,0.114235149,0.454764998
1466,0.151623599,0.519877045,118,52,0.162427753,0.019656298,0.366721643,0.365584971
1467,0.039958584,0.239703055,84,45,0.03639782,0.001149715,0.189687081,0.490530752
1468,0.434494521,0.265237085,90,29,0.123751312,0.015520512,0.306892801,0.355986944
1469,0.424321842,0.106833739,116,56,0.017204144,0.009369452,0.186010772,0.035484626
1470,0.475219289,0.716133831,58,31,0.216143429,0.00048697,0.19196457,0.042290165
1471,0.196990837,0.465215444,126,88,0.077525205,0.023020005,0.099551883,0.289788054
1472,0.201436792,0.350450359,33,85,0.231620663,0.002788339,0.368880956,0.451811271
1473,0.034000379,0.322010176,46,79,0.008047518,0.002233961,0.467867303,0.068963062
1474,0.494729526,0.481808513,117,48,0.012535069,0.047944767,0.31958274,0.095920613
1475,0.1735723,0.213286873,85,76,0.168959965,0.013343593,0.108634127,0.443192449
1476,0.366267036,0.702014266,124,37,0.170699533,0.018002542,0.17674127,0.038593257
1477,0.483226273,0.351042935,90,26,0.036941977,0.030537709,0.416622763,0.402142029
1478,0.480801702,0.437398039,37,87,0.134752685,0.035397556,0.084053769,0.222210084
1479,0.010947197,0.140993088,94,76,0.026913505,0.035128614,0.21887251,0.463842488
1480,0.066046705,0.212588342,51,18,0.116599562,0.034909388,0.139514182,0.456904993
1481,0.1103816,0.307604522,106,63,0.006355998,0.016590117,0.222089166,0.389960273
1482,0.310110733,0.434612224,110,13,0.145520384,0.005530283,0.350295737,0.198501017
1483,0.375561859,0.471801549,62,22,0.224645653,0.044602692,0.378016857,0.180841577
1484,0.123491848,0.613838365,45,41,0.070727841,0.049101639,0.4343632,0.166284228
1485,0.357793939,0.106091281,89,52,0.216859573,0.007176839,0.306210012,0.226098954
1486,0.286261384,0.526744798,55,81,0.013379448,0.035604898,0.206716077,0.04814864
1487,0.229447421,0.030704413,67,53,0.215199866,0.001685059,0.132878051,0.119300983
1488,0.212235165,0.206506807,123,81,0.162768359,0.045847927,0.235790447,0.494964134
1489,0.376668523,0.706511369,86,65,0.023658484,0.036961271,0.272492982,0.283012967
1490,0.39522681,0.493630027,92,63,0.12610867,0.047961688,0.365808084,0.406157524
1491,0.08998265,0.708358842,57,17,0.074816642,0.04775043,0.42612406,0.301345164
1492,0.114889213,0.178678637,105,62,0.217754403,0.029519154,0.159853731,0.400391818
1493,0.130143972,0.027525205,121,75,0.086844907,0.022784112,0.128172399,0.365590597
1494,0.05628471,0.367854333,104,69,0.067540023,0.026752823,0.207243193,0.447365366
1495,0.145474859,0.511930461,69,61,0.171084559,0.005775022,0.136618285,0.356704938
1496,0.157383749,0.335483765,83,55,0.084058173,0.034288531,0.079938561,0.114044674
1497,0.176646848,0.665946167,80,15,0.213952518,0.049352852,0.248226701,0.495953909
1498,0.21069411,0.370780292,64,48,0.211939195,0.028427147,0.461254324,0.264583412
1499,0.392332228,0.169233068,119,32,0.051600554,0.035348688,0.096902822,0.330127176
1500,0.112751961,0.519985954,130,15,0.164758656,0.020426488,0.399115258,0.115425498
1501,0.015946454,0.469233937,101,38,0.106779031,0.047920177,0.084588234,0.353357206
1502,0.401995767,0.234592408,64,42,0.058517098,0.005661913,0.338038864,0.285387624
1503,0.074325055,0.024589494,93,18,0.08611697,0.008409362,0.421229226,0.014332943
1504,0.357828041,0.442041361,102,51,0.14339218,0.037307513,0.354408489,0.142725111
1505,0.277151236,0.289836592,34,24,0.185512223,0.035786476,0.298480286,0.241362692
1506,0.308229176,0.23545278,121,30,0.155424657,0.013394121,0.443208248,0.010004227
1507,0.486647011,0.206779081,55,88,0.216954594,0.024461716,0.310191979,0.367869942
1508,0.175522354,0.454173123,69,15,0.209651325,0.039773329,0.293223643,0.175231234
1509,0.228847753,0.371459962,93,40,0.216827465,0.04312393,0.114047895,0.433273413
1510,0.22213346,0.368888953,49,58,0.155535951,0.022517771,0.492958686,0.0584486
1511,0.033014462,0.626149761,86,33,0.212508913,0.037172763,0.129881274,0.313360385
1512,0.021747971,0.601659363,127,50,0.00954942,0.022801905,0.470130116,0.4257935
1513,0.303297066,0.475036886,112,76,0.041066463,0.021214951,0.325877887,0.131448681
1514,0.098430093,0.167044376,129,75,0.027101141,0.015153332,0.479490017,0.064608918
1515,0.21902028,0.450796069,115,21,0.026371988,0.047980223,0.064919369,0.117724258
1516,0.113802381,0.061728935,82,28,0.113241341,0.02342424,0.095324463,0.406651628
1517,0.189180585,0.15728116,74,51,0.17143393,0.019748958,0.172067233,0.129880422
1518,0.465875113,0.439982612,118,17,0.218123153,0.02747095,0.154785845,0.079670305
1519,0.198695261,0.374045663,70,51,0.114134049,0.040485287,0.277328226,0.392485897
1520,0.31801845,0.309910923,109,14,0.126774375,0.02564763,0.224484209,0.357110486
1521,0.434286907,0.325951951,97,22,0.056614628,0.000738354,0.254352089,0.461360788
1522,0.321224025,0.518653296,47,38,0.243685339,0.001459436,0.3982021,0.355480378
1523,0.070256142,0.004352391,94,66,0.128770883,0.025948525,0.425739334,0.019124631
1524,0.421682767,0.234668269,123,34,0.044303435,0.012842734,0.153338426,0.027393352
1525,0.167598938,0.17405514,104,63,0.072547268,0.049545823,0.30200101,0.270406357
1526,0.013954577,0.497687624,50,29,0.190041363,0.026259608,0.105509984,0.430658506
1527,0.040726459,0.20895153,117,90,0.082525169,0.047912136,0.21202876,0.112102998
1528,0.202352732,0.468248204,100,67,0.235506054,0.037884912,0.052359625,0.090199118
1529,0.291796334,0.089486137,49,80,0.019535796,0.03823432,0.145534384,0.197461636
1530,0.495975812,0.212524199,79,57,0.074421445,0.004930291,0.214875873,0.392722524
1531,0.219269615,0.056888147,109,37,0.234497599,0.026244899,0.330446297,0.457933331
1532,0.410504711,0.467004973,129,69,0.21684512,0.011497046,0.29175987,0.41702584
1533,0.392076989,0.403389895,59,23,0.127656926,0.041247835,0.111106477,0.051895981
1534,0.001261561,0.100378926,70,38,0.13364216,0.008915736,0.190923791,0.150585761
1535,0.280138295,0.538623229,120,59,0.079049039,0.00862029,0.427553415,0.103648902
1536,0.153025433,0.202558811,34,43,0.145156968,0.002635082,0.354764901,0.106162459
1537,0.497603789,0.516532027,69,62,0.177387657,0.04467075,0.471739347,0.001122633
1538,0.01026744,0.421627474,75,63,0.064377702,0.036606878,0.463473061,0.229682239
1539,0.006755184,0.054074164,53,22,0.011661767,0.037823689,0.288911491,0.258653287
1540,0.481391663,0.479204778,73,64,0.079033449,0.004013547,0.183312075,0.09145349
1541,0.057604534,0.595285256,85,56,0.118720647,0.009309224,0.486932945,0.353677905
1542,0.290339755,0.445648229,94,17,0.027172921,0.003459314,0.457849228,0.200731002
1543,0.309399841,0.469520199,117,19,0.112079818,0.005020508,0.452591768,0.230619895
1544,0.473649243,0.73049867,115,50,0.220612195,0.02178637,0.111953034,0.454185872
1545,0.321269736,0.271345785,84,12,0.115288435,0.009346521,0.273039581,0.187563502
1546,0.334191234,0.349974035,71,15,0.205288184,0.002567556,0.214021505,0.444227829
1547,0.319949916,0.075279738,81,86,0.242340301,0.004313501,0.244547777,0.34158051
1548,0.456061271,0.094637612,35,15,0.211107135,0.002291869,0.45930158,0.451987792
1549,0.134895655,0.358562461,75,56,0.085340332,0.040348416,0.477856428,0.252503529
1550,0.462301655,0.53266503,57,17,0.01596351,0.037970091,0.445966557,0.161653029
1551,0.198672946,0.2167507,97,86,0.239831613,0.047697226,0.137356945,0.265798121
1552,0.20655896,0.040377624,50,10,0.183789517,0.008918795,0.362787003,0.259073292
1553,0.433669559,0.363252068,35,46,0.052367158,0.03710154,0.355603115,0.114742428
1554,0.116572872,0.390915289,74,38,0.049871905,0.049851269,0.457803202,0.186445291
1555,0.350021116,0.181610045,123,71,0.166760649,0.00102813,0.129107426,0.025764399
1556,0.33049631,0.553702827,127,89,0.154818125,0.028867127,0.321231828,0.0512474
1557,0.103346906,0.322874561,63,84,0.235598407,0.024593549,0.247053659,0.160506717
1558,0.129259293,0.188903487,77,45,0.212038638,0.028130833,0.209068192,0.324242421
1559,0.427540894,0.704008815,121,19,0.217482625,0.03337725,0.054155667,0.361915435
1560,0.401138959,0.005566898,121,74,0.195106695,0.023399905,0.235507118,0.472850975
1561,0.429546212,0.23565338,50,54,0.014226778,0.040625982,0.127082229,0.042118193
1562,0.087216,0.313810112,62,45,0.073996798,0.018958382,0.302138133,0.269123112
1563,0.437017986,0.580556827,51,57,0.089692449,0.020484524,0.095547366,0.209589698
1564,0.240366334,0.437825591,91,48,0.096981319,0.018552802,0.211309089,0.373221431
1565,0.001649747,0.724403851,74,72,0.225795484,0.021289055,0.08299478,0.145479964
1566,0.285526504,0.179600542,82,87,0.096385196,0.013827447,0.436240012,0.040234054
1567,0.374358314,0.388274981,54,31,0.154228752,0.003053869,0.289644701,0.462686025
1568,0.457903452,0.32233503,58,50,0.233616005,0.028190865,0.206696662,0.239043935
1569,0.094633329,0.640625154,45,49,0.006279994,0.043006434,0.071442058,0.258895624
1570,0.247815351,0.002908657,44,22,0.024469951,0.022475411,0.455718738,0.240220343
1571,0.208031578,0.739356292,73,25,0.094316072,0.007611038,0.134213387,0.418108185
1572,0.474553856,0.04308181,39,21,0.013103281,0.025547085,0.393662138,0.483354616
1573,0.329593695,0.259297053,124,25,0.021089274,0.003532215,0.486094577,0.278049669
1574,0.003449844,0.672438093,52,34,0.033412244,0.032548194,0.238996341,0.05290472
1575,0.241774092,0.737311434,65,23,0.17538827,0.017125344,0.16851711,0.030569345
1576,0.481276935,0.463581508,103,77,0.211395477,0.012255171,0.10248032,0.412869373
1577,0.337760829,0.372723356,119,32,0.174796022,0.017519948,0.100382467,0.480556063
1578,0.117405053,0.185426824,42,78,0.226629733,0.0223148,0.16496494,0.325547903
1579,0.152780079,0.387731845,89,58,0.12599868,0.048096848,0.117407377,0.445684605
1580,0.178203238,0.228024649,69,24,0.133481687,0.004667882,0.324803643,0.115671863
1581,0.4816583,0.72337219,54,54,0.240008573,0.00253158,0.101049087,0.008894587
1582,0.357370543,0.178330496,80,81,0.224736167,0.003434828,0.367828217,0.086177862
1583,0.171637473,0.333759571,66,51,0.090716048,0.019008464,0.431749715,0.19858367
1584,0.293031692,0.243953216,49,10,0.081481678,0.039990128,0.29287172,0.466061042
1585,0.010501516,0.420815899,36,41,0.055335609,0.014839777,0.446552527,0.110005869
1586,0.104912272,0.216792866,34,84,0.242464824,0.036520665,0.484001234,0.049430792
1587,0.052398341,0.123432912,116,22,0.0915544,0.047781317,0.394731943,0.003974719
1588,0.154391424,0.434556389,129,13,0.036002483,8.56E-06,0.426173935,0.283534849
1589,0.464694048,0.191041823,102,70,0.044126782,0.003714234,0.294324611,0.101584942
1590,0.026281326,0.461041368,122,33,0.237137897,0.049374661,0.170038411,0.199689177
1591,0.062610494,0.650595934,41,41,0.080837473,0.029790618,0.110998713,0.049333302
1592,0.290240788,0.483619991,49,84,0.113485343,0.009789403,0.28202863,0.19933204
1593,0.45353068,0.600758193,62,31,0.079050186,0.028747776,0.40750817,0.465906962
1594,0.1331391,0.486305973,46,60,0.031272294,0.029818177,0.251187946,0.214423084
1595,0.004443722,0.135557867,111,64,0.142533796,0.028700651,0.380671812,0.096426031
1596,0.495243864,0.091501267,126,37,0.025263241,0.005837135,0.181904265,0.195793702
1597,0.039819903,0.370381989,120,38,0.023790842,0.009803125,0.27030849,0.101602364
1598,0.120201577,0.569197611,70,66,0.018891062,0.033603233,0.269542306,0.074402712
1599,0.015441327,0.730559266,58,34,0.187532833,0.010608857,0.387039707,0.22736313
